Server_Name	timestamp.1	CPU.utilization
NYPIBV6T032	11/2/2015 22:24	2.217295
NYPIBV6T032	11/2/2015 22:25	2.017515
NYPIBV6T032	11/2/2015 22:26	1.285746
NYPIBV6T032	11/2/2015 22:27	1.441082
NYPIBV6T032	11/2/2015 22:28	1.330229
NYPIBV6T032	11/2/2015 22:29	2.040364
NYPIBV6T032	11/2/2015 22:30	1.918173
NYPIBV6T032	11/2/2015 22:31	4.810463
NYPIBV6T032	11/2/2015 22:32	2.693416
NYPIBV6T032	11/2/2015 22:33	2.892608
NYPIBV6T032	11/2/2015 22:34	4.489524
NYPIBV6T032	11/2/2015 22:35	3.602705
NYPIBV6T032	11/2/2015 22:36	3.214365
NYPIBV6T032	11/2/2015 22:37	3.38025
NYPIBV6T032	11/2/2015 22:38	4.22301
NYPIBV6T032	11/2/2015 22:39	4.545959
NYPIBV6T032	11/2/2015 22:40	4.012859
NYPIBV6T032	11/2/2015 22:41	3.536585
NYPIBV6T032	11/2/2015 22:42	4.066031
NYPIBV6T032	11/2/2015 22:43	2.394678
NYPIBV6T032	11/2/2015 22:44	1.585014
NYPIBV6T032	11/2/2015 22:45	1.163822
NYPIBV6T032	11/2/2015 22:46	2.392556
NYPIBV6T032	11/2/2015 22:47	10.382998
NYPIBV6T032	11/2/2015 22:48	1.395503
NYPIBV6T032	11/2/2015 22:49	2.426055
NYPIBV6T032	11/2/2015 22:50	2.780239
NYPIBV6T032	11/2/2015 22:51	4.460925
NYPIBV6T032	11/2/2015 22:52	1.961002
NYPIBV6T032	11/2/2015 22:53	9.163435
NYPIBV6T032	11/2/2015 22:54	1.928191
NYPIBV6T032	11/2/2015 22:55	8.781461
NYPIBV6T032	11/2/2015 22:56	3.146814
NYPIBV6T032	11/2/2015 22:57	41.159517
NYPIBV6T032	11/2/2015 22:58	5.963201
NYPIBV6T032	11/2/2015 22:59	1.495845
NYPIBV6T032	11/2/2015 23:00	2.560692
NYPIBV6T032	11/2/2015 23:01	11.870225
NYPIBV6T032	11/2/2015 23:02	4.4715
NYPIBV6T032	11/2/2015 23:03	1.706749
NYPIBV6T032	11/2/2015 23:04	2.783014
NYPIBV6T032	11/2/2015 23:05	1.906662
NYPIBV6T032	11/2/2015 23:06	3.18076
NYPIBV6T032	11/2/2015 23:07	1.938414
NYPIBV6T032	11/2/2015 23:08	3.523936
NYPIBV6T032	11/2/2015 23:09	1.496342
NYPIBV6T032	11/2/2015 23:10	8.130261
NYPIBV6T032	11/2/2015 23:11	5.40361
NYPIBV6T032	11/2/2015 23:12	2.116578
NYPIBV6T032	11/2/2015 23:13	21.407982
NYPIBV6T032	11/2/2015 23:14	6.050532
NYPIBV6T032	11/2/2015 23:15	1.673687
NYPIBV6T032	11/2/2015 23:16	13.45559
NYPIBV6T032	11/2/2015 23:17	3.822782
NYPIBV6T032	11/2/2015 23:18	0.49867
NYPIBV6T032	11/2/2015 23:19	2.615828
NYPIBV6T032	11/2/2015 23:20	1.206286
NYPIBV6T032	11/2/2015 23:21	0.465116
NYPIBV6T032	11/2/2015 23:22	1.340572
NYPIBV6T032	11/2/2015 23:23	0.431894
NYPIBV6T032	11/2/2015 23:24	0.80779
NYPIBV6T032	11/2/2015 23:25	0.952065
NYPIBV6T032	11/2/2015 23:26	1.263858
NYPIBV6T032	11/2/2015 23:27	4.936905
NYPIBV6T032	11/2/2015 23:28	2.77039
NYPIBV6T032	11/2/2015 23:29	1.296543
NYPIBV6T032	11/2/2015 23:30	1.562846
NYPIBV6T032	11/2/2015 23:31	3.679486
NYPIBV6T032	11/2/2015 23:32	0.964523
NYPIBV6T032	11/2/2015 23:33	1.462928
NYPIBV6T032	11/2/2015 23:34	1.208158
NYPIBV6T032	11/2/2015 23:35	2.371454
NYPIBV6T032	11/2/2015 23:36	1.119486
NYPIBV6T032	11/2/2015 23:37	2.12766
NYPIBV6T032	11/2/2015 23:38	0.831393
NYPIBV6T032	11/2/2015 23:39	0.631859
NYPIBV6T032	11/2/2015 23:40	0.354846
NYPIBV6T032	11/2/2015 23:41	0.875831
NYPIBV6T032	11/2/2015 23:42	0.820399
NYPIBV6T032	11/2/2015 23:43	0.831209
NYPIBV6T032	11/2/2015 23:44	0.709613
NYPIBV6T032	11/2/2015 23:45	0.786965
NYPIBV6T032	11/2/2015 23:46	0.898004
NYPIBV6T032	11/2/2015 23:47	2.251053
NYPIBV6T032	11/2/2015 23:48	0.797961
NYPIBV6T032	11/2/2015 23:49	1.042244
NYPIBV6T032	11/2/2015 23:50	1.086715
NYPIBV6T032	11/2/2015 23:51	0.95312
NYPIBV6T032	11/2/2015 23:52	2.428207
NYPIBV6T032	11/2/2015 23:53	0.964203
NYPIBV6T032	11/2/2015 23:54	1.141654
NYPIBV6T032	11/2/2015 23:55	3.470451
NYPIBV6T032	11/2/2015 23:56	0.786878
NYPIBV6T032	11/2/2015 23:57	1.24141
NYPIBV6T032	11/2/2015 23:58	0.975393
NYPIBV6T032	11/2/2015 23:59	1.939488
NYPIBV6T032	11/3/2015 0:00	5.689617
NYPIBV6T032	11/3/2015 0:01	23.651866
NYPIBV6T032	11/3/2015 0:02	35.227021
NYPIBV6T032	11/3/2015 0:03	9.582364
NYPIBV6T032	11/3/2015 0:04	1.383355
NYPIBV6T032	11/3/2015 0:05	12.058074
NYPIBV6T032	11/3/2015 0:06	3.910924
NYPIBV6T032	11/3/2015 0:07	3.011515
NYPIBV6T032	11/3/2015 0:08	3.291953
NYPIBV6T032	11/3/2015 0:09	9.69697
NYPIBV6T032	11/3/2015 0:10	4.676937
NYPIBV6T032	11/3/2015 0:11	1.738072
NYPIBV6T032	11/3/2015 0:12	4.508696
NYPIBV6T032	11/3/2015 0:13	6.162713
NYPIBV6T032	11/3/2015 0:14	0.697984
NYPIBV6T032	11/3/2015 0:15	0.797784
NYPIBV6T032	11/3/2015 0:16	0.520833
NYPIBV6T032	11/3/2015 0:17	0.665262
NYPIBV6T032	11/3/2015 0:18	0.554201
NYPIBV6T032	11/3/2015 0:19	2.117751
NYPIBV6T032	11/3/2015 0:20	12.709141
NYPIBV6T032	11/3/2015 0:21	10.154453
NYPIBV6T032	11/3/2015 0:22	31.946442
NYPIBV6T032	11/3/2015 0:23	4.442721
NYPIBV6T032	11/3/2015 0:24	2.183309
NYPIBV6T032	11/3/2015 0:25	2.293883
NYPIBV6T032	11/3/2015 0:26	1.840151
NYPIBV6T032	11/3/2015 0:27	1.839947
NYPIBV6T032	11/3/2015 0:28	1.751663
NYPIBV6T032	11/3/2015 0:29	2.039459
NYPIBV6T032	11/3/2015 0:30	3.603903
NYPIBV6T032	11/3/2015 0:31	39.117419
NYPIBV6T032	11/3/2015 0:32	51.614687
NYPIBV6T032	11/3/2015 0:33	79.574657
NYPIBV6T032	11/3/2015 0:34	35.550636
NYPIBV6T032	11/3/2015 0:35	6.017287
NYPIBV6T032	11/3/2015 0:36	7.095344
NYPIBV6T032	11/3/2015 0:37	2.649961
NYPIBV6T032	11/3/2015 0:38	2.150299
NYPIBV6T032	11/3/2015 0:39	2.583435
NYPIBV6T032	11/3/2015 0:40	2.327902
NYPIBV6T032	11/3/2015 0:41	2.560692
NYPIBV6T032	11/3/2015 0:42	4.600377
NYPIBV6T032	11/3/2015 0:43	4.841569
NYPIBV6T032	11/3/2015 0:44	4.501109
NYPIBV6T032	11/3/2015 0:45	2.211517
NYPIBV6T032	11/3/2015 0:46	8.143142
NYPIBV6T032	11/3/2015 0:47	7.439024
NYPIBV6T032	11/3/2015 0:48	7.311399
NYPIBV6T032	11/3/2015 0:49	8.649906
NYPIBV6T032	11/3/2015 0:50	7.126233
NYPIBV6T032	11/3/2015 0:51	9.476834
NYPIBV6T032	11/3/2015 0:52	1.519015
NYPIBV6T032	11/3/2015 0:53	2.31656
NYPIBV6T032	11/3/2015 0:54	1.56302
NYPIBV6T032	11/3/2015 0:55	1.37457
NYPIBV6T032	11/3/2015 0:56	1.452167
NYPIBV6T032	11/3/2015 0:57	1.751663
NYPIBV6T032	11/3/2015 0:58	12.15859
NYPIBV6T032	11/3/2015 0:59	19.57927
NYPIBV6T032	11/3/2015 1:00	14.309447
NYPIBV6T032	11/3/2015 1:01	46.836565
NYPIBV6T032	11/3/2015 1:02	20.070851
NYPIBV6T032	11/3/2015 1:03	11.197974
NYPIBV6T032	11/3/2015 1:04	7.512724
NYPIBV6T032	11/3/2015 1:05	18.17578
NYPIBV6T032	11/3/2015 1:06	7.141275
NYPIBV6T032	11/3/2015 1:07	7.354896
NYPIBV6T032	11/3/2015 1:08	32.31383
NYPIBV6T032	11/3/2015 1:09	6.103234
NYPIBV6T032	11/3/2015 1:10	1.304156
NYPIBV6T032	11/3/2015 1:11	10.264937
NYPIBV6T032	11/3/2015 1:12	2.44794
NYPIBV6T032	11/3/2015 1:13	2.358804
NYPIBV6T032	11/3/2015 1:14	3.366556
NYPIBV6T032	11/3/2015 1:15	5.18215
NYPIBV6T032	11/3/2015 1:16	12.68822
NYPIBV6T032	11/3/2015 1:17	1.227605
NYPIBV6T032	11/3/2015 1:18	2.038555
NYPIBV6T032	11/3/2015 1:19	3.522375
NYPIBV6T032	11/3/2015 1:20	4.54646
NYPIBV6T032	11/3/2015 1:21	20.006647
NYPIBV6T032	11/3/2015 1:22	4.661205
NYPIBV6T032	11/3/2015 1:23	1.24086
NYPIBV6T032	11/3/2015 1:24	4.221139
NYPIBV6T032	11/3/2015 1:25	3.002105
NYPIBV6T032	11/3/2015 1:26	0.995465
NYPIBV6T032	11/3/2015 1:27	0.817951
NYPIBV6T032	11/3/2015 1:28	0.872928
NYPIBV6T032	11/3/2015 1:29	1.740384
NYPIBV6T032	11/3/2015 1:30	2.072252
NYPIBV6T032	11/3/2015 1:31	20.859643
NYPIBV6T032	11/3/2015 1:32	4.269912
NYPIBV6T032	11/3/2015 1:33	0.675751
NYPIBV6T032	11/3/2015 1:34	0.853091
NYPIBV6T032	11/3/2015 1:35	44.256121
NYPIBV6T032	11/3/2015 1:36	49.872717
NYPIBV6T032	11/3/2015 1:37	1.11899
NYPIBV6T032	11/3/2015 1:38	14.185969
NYPIBV6T032	11/3/2015 1:39	5.692137
NYPIBV6T032	11/3/2015 1:40	8.736039
NYPIBV6T032	11/3/2015 1:41	11.929553
NYPIBV6T032	11/3/2015 1:42	2.490867
NYPIBV6T032	11/3/2015 1:43	0.36557
NYPIBV6T032	11/3/2015 1:44	1.097196
NYPIBV6T032	11/3/2015 1:45	0.277223
NYPIBV6T032	11/3/2015 1:46	0.410109
NYPIBV6T032	11/3/2015 1:47	0.210643
NYPIBV6T032	11/3/2015 1:48	0.188449
NYPIBV6T032	11/3/2015 1:49	0.343757
NYPIBV6T032	11/3/2015 1:50	4.046115
NYPIBV6T032	11/3/2015 1:51	0.443361
NYPIBV6T032	11/3/2015 1:52	0.43242
NYPIBV6T032	11/3/2015 1:53	0.332521
NYPIBV6T032	11/3/2015 1:54	0.299368
NYPIBV6T032	11/3/2015 1:55	0.354807
NYPIBV6T032	11/3/2015 1:56	0.2771
NYPIBV6T032	11/3/2015 1:57	1.241685
NYPIBV6T032	11/3/2015 1:58	2.349812
NYPIBV6T032	11/3/2015 1:59	0.908889
NYPIBV6T032	11/3/2015 2:00	34.943746
NYPIBV6T032	11/3/2015 2:01	83.7001
NYPIBV6T032	11/3/2015 2:02	80.471418
NYPIBV6T032	11/3/2015 2:03	51.918215
NYPIBV6T032	11/3/2015 2:04	40.194454
NYPIBV6T032	11/3/2015 2:05	77.334663
NYPIBV6T032	11/3/2015 2:06	40.812486
NYPIBV6T032	11/3/2015 2:07	4.26451
NYPIBV6T032	11/3/2015 2:08	5.273632
NYPIBV6T032	11/3/2015 2:09	22.803324
NYPIBV6T032	11/3/2015 2:10	15.866342
NYPIBV6T032	11/3/2015 2:11	76.189949
NYPIBV6T032	11/3/2015 2:12	66.220106
NYPIBV6T032	11/3/2015 2:13	5.214215
NYPIBV6T032	11/3/2015 2:14	4.643174
NYPIBV6T032	11/3/2015 2:15	9.527498
NYPIBV6T032	11/3/2015 2:16	51.94591
NYPIBV6T032	11/3/2015 2:17	2.670952
NYPIBV6T032	11/3/2015 2:18	2.316303
NYPIBV6T032	11/3/2015 2:19	10.862337
NYPIBV6T032	11/3/2015 2:20	35.662864
NYPIBV6T032	11/3/2015 2:21	25.282142
NYPIBV6T032	11/3/2015 2:22	2.150061
NYPIBV6T032	11/3/2015 2:23	6.583906
NYPIBV6T032	11/3/2015 2:24	7.2949
NYPIBV6T032	11/3/2015 2:25	13.141274
NYPIBV6T032	11/3/2015 2:26	4.676937
NYPIBV6T032	11/3/2015 2:27	5.185021
NYPIBV6T032	11/3/2015 2:28	4.797252
NYPIBV6T032	11/3/2015 2:29	9.730688
NYPIBV6T032	11/3/2015 2:30	18.791501
NYPIBV6T032	11/3/2015 2:31	28.156733
NYPIBV6T032	11/3/2015 2:32	9.241837
NYPIBV6T032	11/3/2015 2:33	7.267088
NYPIBV6T032	11/3/2015 2:34	9.724222
NYPIBV6T032	11/3/2015 2:35	8.740445
NYPIBV6T032	11/3/2015 2:36	10.676393
NYPIBV6T032	11/3/2015 2:37	35.278515
NYPIBV6T032	11/3/2015 2:38	27.751355
NYPIBV6T032	11/3/2015 2:39	8.813109
NYPIBV6T032	11/3/2015 2:40	5.007201
NYPIBV6T032	11/3/2015 2:41	5.973623
NYPIBV6T032	11/3/2015 2:42	3.846154
NYPIBV6T032	11/3/2015 2:43	2.117751
NYPIBV6T032	11/3/2015 2:44	2.75992
NYPIBV6T032	11/3/2015 2:45	3.236533
NYPIBV6T032	11/3/2015 2:46	4.821013
NYPIBV6T032	11/3/2015 2:47	5.508756
NYPIBV6T032	11/3/2015 2:48	17.662595
NYPIBV6T032	11/3/2015 2:49	24.038036
NYPIBV6T032	11/3/2015 2:50	6.501274
NYPIBV6T032	11/3/2015 2:51	5.444285
NYPIBV6T032	11/3/2015 2:52	3.434142
NYPIBV6T032	11/3/2015 2:53	3.130531
NYPIBV6T032	11/3/2015 2:54	2.203521
NYPIBV6T032	11/3/2015 2:55	3.125345
NYPIBV6T032	11/3/2015 2:56	2.832892
NYPIBV6T032	11/3/2015 2:57	6.626773
NYPIBV6T032	11/3/2015 2:58	4.886968
NYPIBV6T032	11/3/2015 2:59	7.610502
NYPIBV6T032	11/3/2015 3:00	43.909161
NYPIBV6T032	11/3/2015 3:01	79.885248
NYPIBV6T032	11/3/2015 3:02	87.163425
NYPIBV6T032	11/3/2015 3:03	89.316949
NYPIBV6T032	11/3/2015 3:05	83.071823
NYPIBV6T032	11/3/2015 3:06	73.517043
NYPIBV6T032	11/3/2015 3:07	69.688635
NYPIBV6T032	11/3/2015 3:08	26.962684
NYPIBV6T032	11/3/2015 3:09	1.72834
NYPIBV6T032	11/3/2015 3:10	1.995344
NYPIBV6T032	11/3/2015 3:11	1.950355
NYPIBV6T032	11/3/2015 3:12	2.827364
NYPIBV6T032	11/3/2015 3:13	1.196543
NYPIBV6T032	11/3/2015 3:14	18.066947
NYPIBV6T032	11/3/2015 3:15	1.740191
NYPIBV6T032	11/3/2015 3:16	4.191152
NYPIBV6T032	11/3/2015 3:17	2.837508
NYPIBV6T032	11/3/2015 3:18	2.515793
NYPIBV6T032	11/3/2015 3:19	2.205719
NYPIBV6T032	11/3/2015 3:20	1.740576
NYPIBV6T032	11/3/2015 3:21	1.673687
NYPIBV6T032	11/3/2015 3:22	6.31929
NYPIBV6T032	11/3/2015 3:23	1.729298
NYPIBV6T032	11/3/2015 3:24	1.363183
NYPIBV6T032	11/3/2015 3:25	1.873406
NYPIBV6T032	11/3/2015 3:26	2.017067
NYPIBV6T032	11/3/2015 3:27	0.454495
NYPIBV6T032	11/3/2015 3:28	1.374266
NYPIBV6T032	11/3/2015 3:29	2.849224
NYPIBV6T032	11/3/2015 3:30	38.138969
NYPIBV6T032	11/3/2015 3:31	23.079478
NYPIBV6T032	11/3/2015 3:32	51.972955
NYPIBV6T032	11/3/2015 3:33	10.738404
NYPIBV6T032	11/3/2015 3:34	8.477394
NYPIBV6T032	11/3/2015 3:35	1.518174
NYPIBV6T032	11/3/2015 3:36	1.108402
NYPIBV6T032	11/3/2015 3:37	0.44287
NYPIBV6T032	11/3/2015 3:38	1.282902
NYPIBV6T032	11/3/2015 3:39	0.443213
NYPIBV6T032	11/3/2015 3:40	1.385349
NYPIBV6T032	11/3/2015 3:41	0.752462
NYPIBV6T032	11/3/2015 3:42	1.104606
NYPIBV6T032	11/3/2015 3:43	1.913294
NYPIBV6T032	11/3/2015 3:44	2.582004
NYPIBV6T032	11/3/2015 3:45	3.888335
NYPIBV6T032	11/3/2015 3:46	8.411732
NYPIBV6T032	11/3/2015 3:47	4.99391
NYPIBV6T032	11/3/2015 3:48	5.174515
NYPIBV6T032	11/3/2015 3:49	3.53541
NYPIBV6T032	11/3/2015 3:50	1.230326
NYPIBV6T032	11/3/2015 3:51	2.527436
NYPIBV6T032	11/3/2015 3:52	2.238971
NYPIBV6T032	11/3/2015 3:53	2.062084
NYPIBV6T032	11/3/2015 3:54	3.003436
NYPIBV6T032	11/3/2015 3:55	2.328418
NYPIBV6T032	11/3/2015 3:56	3.957871
NYPIBV6T032	11/3/2015 3:57	14.742607
NYPIBV6T032	11/3/2015 3:58	16.424853
NYPIBV6T032	11/3/2015 3:59	3.068572
NYPIBV6T032	11/3/2015 4:00	5.729167
NYPIBV6T032	11/3/2015 4:01	57.965135
NYPIBV6T032	11/3/2015 4:02	89.763346
NYPIBV6T032	11/3/2015 4:03	84.857456
NYPIBV6T032	11/3/2015 4:04	79.351196
NYPIBV6T032	11/3/2015 4:05	58.632895
NYPIBV6T032	11/3/2015 4:06	47.56111
NYPIBV6T032	11/3/2015 4:07	59.154306
NYPIBV6T032	11/3/2015 4:08	8.850537
NYPIBV6T032	11/3/2015 4:09	7.139694
NYPIBV6T032	11/3/2015 4:10	3.83337
NYPIBV6T032	11/3/2015 4:11	3.136777
NYPIBV6T032	11/3/2015 4:12	3.590823
NYPIBV6T032	11/3/2015 4:13	1.751275
NYPIBV6T032	11/3/2015 4:14	0.387898
NYPIBV6T032	11/3/2015 4:15	1.56302
NYPIBV6T032	11/3/2015 4:16	1.750305
NYPIBV6T032	11/3/2015 4:17	2.687459
NYPIBV6T032	11/3/2015 4:18	1.58519
NYPIBV6T032	11/3/2015 4:19	1.58519
NYPIBV6T032	11/3/2015 4:20	2.7045
NYPIBV6T032	11/3/2015 4:21	4.612485
NYPIBV6T032	11/3/2015 4:22	2.637996
NYPIBV6T032	11/3/2015 4:23	3.471915
NYPIBV6T032	11/3/2015 4:24	23.192905
NYPIBV6T032	11/3/2015 4:25	8.530911
NYPIBV6T032	11/3/2015 4:26	7.493626
NYPIBV6T032	11/3/2015 4:27	5.85301
NYPIBV6T032	11/3/2015 4:28	2.626912
NYPIBV6T032	11/3/2015 4:29	1.862734
NYPIBV6T032	11/3/2015 4:30	10.556048
NYPIBV6T032	11/3/2015 4:31	19.650558
NYPIBV6T032	11/3/2015 4:32	14.427861
NYPIBV6T032	11/3/2015 4:33	37.774086
NYPIBV6T032	11/3/2015 4:34	2.903369
NYPIBV6T032	11/3/2015 4:35	4.100632
NYPIBV6T032	11/3/2015 4:36	6.39406
NYPIBV6T032	11/3/2015 4:37	3.058172
NYPIBV6T032	11/3/2015 4:38	2.826738
NYPIBV6T032	11/3/2015 4:39	3.358457
NYPIBV6T032	11/3/2015 4:40	0.575986
NYPIBV6T032	11/3/2015 4:41	1.629531
NYPIBV6T032	11/3/2015 4:42	0.753546
NYPIBV6T032	11/3/2015 4:43	1.374875
NYPIBV6T032	11/3/2015 4:44	0.421333
NYPIBV6T032	11/3/2015 4:45	0.39898
NYPIBV6T032	11/3/2015 4:46	30.352603
NYPIBV6T032	11/3/2015 4:47	36.136865
NYPIBV6T032	11/3/2015 4:48	1.230053
NYPIBV6T032	11/3/2015 4:49	49.589891
NYPIBV6T032	11/3/2015 4:50	0.221631
NYPIBV6T032	11/3/2015 4:51	3.702062
NYPIBV6T032	11/3/2015 4:52	0.320619
NYPIBV6T032	11/3/2015 4:53	0.431894
NYPIBV6T032	11/3/2015 4:54	8.00266
NYPIBV6T032	11/3/2015 4:55	0.376857
NYPIBV6T032	11/3/2015 4:56	0.354728
NYPIBV6T032	11/3/2015 4:57	1.163693
NYPIBV6T032	11/3/2015 4:58	2.493351
NYPIBV6T032	11/3/2015 4:59	4.731826
NYPIBV6T032	11/3/2015 5:00	11.695647
NYPIBV6T032	11/3/2015 5:01	55.142353
NYPIBV6T032	11/3/2015 5:02	78.248401
NYPIBV6T032	11/3/2015 5:03	62.155887
NYPIBV6T032	11/3/2015 5:04	20.822252
NYPIBV6T032	11/3/2015 5:05	21.548859
NYPIBV6T032	11/3/2015 5:06	35.364515
NYPIBV6T032	11/3/2015 5:07	74.065472
NYPIBV6T032	11/3/2015 5:08	20.13289
NYPIBV6T032	11/3/2015 5:09	12.768549
NYPIBV6T032	11/3/2015 5:10	6.6807
NYPIBV6T032	11/3/2015 5:11	9.75961
NYPIBV6T032	11/3/2015 5:12	11.549546
NYPIBV6T032	11/3/2015 5:13	4.609929
NYPIBV6T032	11/3/2015 5:14	3.003436
NYPIBV6T032	11/3/2015 5:15	10.738032
NYPIBV6T032	11/3/2015 5:16	11.636928
NYPIBV6T032	11/3/2015 5:17	1.218702
NYPIBV6T032	11/3/2015 5:18	1.296399
NYPIBV6T032	11/3/2015 5:19	1.286031
NYPIBV6T032	11/3/2015 5:20	1.806495
NYPIBV6T032	11/3/2015 5:21	24.772778
NYPIBV6T032	11/3/2015 5:22	1.186121
NYPIBV6T032	11/3/2015 5:23	12.889283
NYPIBV6T032	11/3/2015 5:24	20.638439
NYPIBV6T032	11/3/2015 5:25	1.695479
NYPIBV6T032	11/3/2015 5:26	0.78714
NYPIBV6T032	11/3/2015 5:27	0.731626
NYPIBV6T032	11/3/2015 5:28	0.765052
NYPIBV6T032	11/3/2015 5:29	1.230599
NYPIBV6T032	11/3/2015 5:30	27.7051
NYPIBV6T032	11/3/2015 5:31	33.970393
NYPIBV6T032	11/3/2015 5:32	71.730283
NYPIBV6T032	11/3/2015 5:33	2.133776
NYPIBV6T032	11/3/2015 5:34	0.950907
NYPIBV6T032	11/3/2015 5:35	21.413537
NYPIBV6T032	11/3/2015 5:36	12.941046
NYPIBV6T032	11/3/2015 5:37	2.194392
NYPIBV6T032	11/3/2015 5:38	3.933082
NYPIBV6T032	11/3/2015 5:39	73.936229
NYPIBV6T032	11/3/2015 5:40	45.006643
NYPIBV6T032	11/3/2015 5:41	5.360505
NYPIBV6T032	11/3/2015 5:42	1.596275
NYPIBV6T032	11/3/2015 5:43	1.950139
NYPIBV6T032	11/3/2015 5:44	2.915743
NYPIBV6T032	11/3/2015 5:45	1.916473
NYPIBV6T032	11/3/2015 5:46	10.652198
NYPIBV6T032	11/3/2015 5:47	4.640603
NYPIBV6T032	11/3/2015 5:48	8.32133
NYPIBV6T032	11/3/2015 5:49	1.363334
NYPIBV6T032	11/3/2015 5:50	1.219242
NYPIBV6T032	11/3/2015 5:51	1.35225
NYPIBV6T032	11/3/2015 5:52	2.404166
NYPIBV6T032	11/3/2015 5:53	2.747314
NYPIBV6T032	11/3/2015 5:54	15.065309
NYPIBV6T032	11/3/2015 5:55	81.701516
NYPIBV6T032	11/3/2015 5:56	65.39823
NYPIBV6T032	11/3/2015 5:57	2.393087
NYPIBV6T032	11/3/2015 5:58	2.804567
NYPIBV6T032	11/3/2015 5:59	0.642802
NYPIBV6T032	11/3/2015 6:00	11.239193
NYPIBV6T032	11/3/2015 6:01	61.209343
NYPIBV6T032	11/3/2015 6:02	84.064716
NYPIBV6T032	11/3/2015 6:03	80.386313
NYPIBV6T032	11/3/2015 6:04	35.460679
NYPIBV6T032	11/3/2015 6:05	43.122924
NYPIBV6T032	11/3/2015 6:06	11.624045
NYPIBV6T032	11/3/2015 6:07	48.714254
NYPIBV6T032	11/3/2015 6:08	11.177512
NYPIBV6T032	11/3/2015 6:09	86.392755
NYPIBV6T032	11/3/2015 6:10	73.38524
NYPIBV6T032	11/3/2015 6:11	76.785121
NYPIBV6T032	11/3/2015 6:12	30.08184
NYPIBV6T032	11/3/2015 6:13	9.415153
NYPIBV6T032	11/3/2015 6:14	9.917537
NYPIBV6T032	11/3/2015 6:15	55.511376
NYPIBV6T032	11/3/2015 6:16	20.022148
NYPIBV6T032	11/3/2015 6:17	56.062452
NYPIBV6T032	11/3/2015 6:18	47.219458
NYPIBV6T032	11/3/2015 6:19	15.869324
NYPIBV6T032	11/3/2015 6:20	6.460177
NYPIBV6T032	11/3/2015 6:21	4.473976
NYPIBV6T032	11/3/2015 6:22	4.47348
NYPIBV6T032	11/3/2015 6:23	6.221632
NYPIBV6T032	11/3/2015 6:24	21.95041
NYPIBV6T032	11/3/2015 6:25	2.038555
NYPIBV6T032	11/3/2015 6:26	2.469546
NYPIBV6T032	11/3/2015 6:27	20.707516
NYPIBV6T032	11/3/2015 6:28	4.90424
NYPIBV6T032	11/3/2015 6:29	1.229644
NYPIBV6T032	11/3/2015 6:30	35.950825
NYPIBV6T032	11/3/2015 6:31	51.017474
NYPIBV6T032	11/3/2015 6:32	79.557522
NYPIBV6T032	11/3/2015 6:33	12.156776
NYPIBV6T032	11/3/2015 6:34	2.126481
NYPIBV6T032	11/3/2015 6:35	1.562673
NYPIBV6T032	11/3/2015 6:36	32.583398
NYPIBV6T032	11/3/2015 6:37	32.960213
NYPIBV6T032	11/3/2015 6:38	38.127424
NYPIBV6T032	11/3/2015 6:39	1.927764
NYPIBV6T032	11/3/2015 6:40	1.950139
NYPIBV6T032	11/3/2015 6:41	3.588835
NYPIBV6T032	11/3/2015 6:42	1.529086
NYPIBV6T032	11/3/2015 6:43	0.410109
NYPIBV6T032	11/3/2015 6:44	1.396277
NYPIBV6T032	11/3/2015 6:45	6.25
NYPIBV6T032	11/3/2015 6:46	5.289951
NYPIBV6T032	11/3/2015 6:47	9.469487
NYPIBV6T032	11/3/2015 6:48	12.55244
NYPIBV6T032	11/3/2015 6:49	34.359144
NYPIBV6T032	11/3/2015 6:50	4.90424
NYPIBV6T032	11/3/2015 6:51	4.219736
NYPIBV6T032	11/3/2015 6:52	63.225521
NYPIBV6T032	11/3/2015 6:53	24.646487
NYPIBV6T032	11/3/2015 6:54	7.119169
NYPIBV6T032	11/3/2015 6:55	6.351665
NYPIBV6T032	11/3/2015 6:56	8.045088
NYPIBV6T032	11/3/2015 6:57	11.879217
NYPIBV6T032	11/3/2015 6:58	4.942503
NYPIBV6T032	11/3/2015 6:59	9.196419
NYPIBV6T032	11/3/2015 7:00	38.102575
NYPIBV6T032	11/3/2015 7:01	71.663721
NYPIBV6T032	11/3/2015 7:02	16.425439
NYPIBV6T032	11/3/2015 7:03	11.622249
NYPIBV6T032	11/3/2015 7:04	29.076838
NYPIBV6T032	11/3/2015 7:05	13.300874
NYPIBV6T032	11/3/2015 7:06	4.426737
NYPIBV6T032	11/3/2015 7:07	3.168624
NYPIBV6T032	11/3/2015 7:08	3.491078
NYPIBV6T032	11/3/2015 7:09	5.140705
NYPIBV6T032	11/3/2015 7:10	2.976322
NYPIBV6T032	11/3/2015 7:11	3.734486
NYPIBV6T032	11/3/2015 7:12	9.273211
NYPIBV6T032	11/3/2015 7:13	18.766608
NYPIBV6T032	11/3/2015 7:14	17.170375
NYPIBV6T032	11/3/2015 7:15	13.596103
NYPIBV6T032	11/3/2015 7:16	13.766752
NYPIBV6T032	11/3/2015 7:17	8.473638
NYPIBV6T032	11/3/2015 7:18	7.399202
NYPIBV6T032	11/3/2015 7:19	5.016611
NYPIBV6T032	11/3/2015 7:20	9.113055
NYPIBV6T032	11/3/2015 7:21	7.142066
